run,cluster,domain,account,date,link,url,fragment,uid,likes,keyword,case_name,flag,text,source_file
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-19,https://www.threads.com/@chinesehotnews/post/Da9MHhCmgGG,https://chinanewscenter.com/archives/58259,,,2.0,chinanewscenter.com,['cand-singles'],1,生殖器治国：少年得志的“私生子们”与慈善洗钱黑幕 在中共这个体制里，有一个非常奇特的现象：很多年轻人莫名其妙就突然爆红，少年得志，比如当年的韩寒、唱红歌的韩红、还有年少时就给尼克松献花的李连杰。 大家仔细想想，在中共国，真正有红色血统的亲生子女，比如胡锦涛的儿子、习近平的女儿，除了去哈佛留个学，哪一个在年轻时敢这么高调,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-08-23,https://www.threads.com/@chinesehotnews/post/DcX8nUglTtY,https://chinanewscenter.com/archives/60636,,,8.0,chinanewscenter.com,['cand-singles'],1,解放军指责抓捕张又侠违法！习近平想连任但放风要交班；胡曾温联手狙击习近平连任！ chinanewscenter.com/archi…,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-18,https://www.threads.com/@chinesehotnews/post/Da68YhXEU5f,https://chinanewscenter.com/archives/58230,,,2.0,chinanewscenter.com,['cand-singles'],1,重庆突发山体垮塌 多幢五六层楼房被埋 居民：还埋1大巴 今天上午，重庆彭水发生山体垮塌，多位当地居民称，像爆炸一样，连续垮塌多次，多栋五六层高的楼房和一辆大巴车被埋。 陆媒第一现场报导，7月17日，重庆彭水县三桥发生山体滑坡，一二十栋房屋被砸塌、坠入河中，现场一片狼藉。周边商户王女士回忆，滑坡发生时，整栋房子都在晃动，,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-18,https://www.threads.com/@chinesehotnews/post/Da67g1MkTl2,https://chinanewscenter.com/archives/58222,,,2.0,chinanewscenter.com,['cand-singles'],1,"四川公安厅长厅长黄瑞雪被解放军西部战区炮击而亡 又一个，而且又是公安系统！官方突然宣布，54岁的四川副省长、公安厅厅长黄瑞雪""突发疾病，不幸离世""。可几乎与此同时，海外网络却疯传另一种说法。 近年来，从重庆到天津，从海关总署到地方公安，一位又一位中共高官，都以同样一句""不幸离世""画上句号。这到底只是巧合？还是一连串事件",sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-18,https://www.threads.com/@chinesehotnews/post/Da66zyPFcDy,https://chinanewscenter.com/archives/58214,,,3.0,chinanewscenter.com,['cand-singles'],1,烂尾师习近平要抓AI了，中国股市人工智能股应声而跌！ 7月17日，上海迎来第八届世界人工智能大会（WAIC）暨人工智能全球治理高级别会议。 由中国外交部主办、上海相关单位承办的世界人工智能大会，是中国向全球展现科技实力的重要平台，对外传递出要将中国AI从“产业发展工具”全面提升为“全球共用治理”的战略。 中国领导人习近,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-18,https://www.threads.com/@chinesehotnews/post/Da66VNEDjjC,https://chinanewscenter.com/archives/58200,,,0.0,chinanewscenter.com,['cand-singles'],1,五年后手机消失？新一代AI通讯工具登场 7 月 17 日，主打 14.9 克极致轻薄的 Moonix AI 眼镜正式全球同步开售，这款预售期就收获超高关注度的设备，不再是需要依附手机使用的智能配件，而是搭载 eSIM 模块、具备独立通讯能力的全新终端。 很多人还没反应过来，我们用了十几年的智能手机，正第一次面临真正意义,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-17,https://www.threads.com/@chinesehotnews/post/Da6CrD8Ca-O,https://chinanewscenter.com/archives/58193,,,18.0,chinanewscenter.com,['cand-singles'],1,"王毅下课，外交系统变天 北京外交系统，就要变天了！一条来自体制内的爆料突然引爆舆论——长期把持中共外交系统的王毅即将卸任，接替他的，竟然是一直低调的身边人。更巧的是，就在同一天，中共官媒宣布的一条外访消息，似乎就是接班前的一场""大考""？ 更耐人寻味的是，过去三年，两位最有希望接任外长的外交明星——秦刚、刘建超，都先后神",sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-16,https://www.threads.com/@chinesehotnews/post/Da2AXh8lsL8,https://chinanewscenter.com/archives/58177,,,1.0,chinanewscenter.com,['cand-singles'],1,经济学家高善文因为说出GDP真相而被习近平下令害死 曾因大胆直言中国经济真相，因而触怒中南海的知名经济学家高善文，7日因淋巴瘤病逝，享年55岁。 华尔街日报报道，高善文由于公开质疑中国国内生产毛额（GDP）成长率，触怒国家主席习近平，下令中共中央政治局常委、中央办公厅主任蔡奇彻查，高善文被全面禁止公开发言。 华尔街日报,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-15,https://www.threads.com/@chinesehotnews/post/Da0iySXoJI9,https://chinanewscenter.com/archives/58155,,,0.0,chinanewscenter.com,['cand-singles'],1,王沪宁去朝鲜所为何事？清楚习近平流毒 根据中共中央对外联络部7月14日宣布的信息，中共中央政治局常委、全国政协主席王沪宁将于7月15日至17日率访朝。习近平6月刚刚对朝鲜进行过国事访问，朝鲜内阁总理朴泰成7月10日至12日也刚访华，王沪宁此时前往朝鲜，究竟是什么原因呢？仅仅是一些媒体所言的是“中朝高层近期频繁互动的延续,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-15,https://www.threads.com/@chinesehotnews/post/DazRbFijoJl,https://chinanewscenter.com/archives/58131,,,0.0,chinanewscenter.com,['cand-singles'],1,2008年四川汶川大地震是核爆！中国曾于2020年6月22日继续进行地下核试验 《路透社》的一篇独家报道，曝光了一场美中两国最隐蔽的“地底核武战”。 一位入籍美国13年的华裔地震学教授，在北京机场登机返回波士顿的前一刻，突然被中国国安人员带走，并以“间谍罪”起诉。在黑牢里，他遭受了超过100次的连续逼供，身体被折磨到暴,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-15,https://www.threads.com/@chinesehotnews/post/Dayz4-Sjv7J,https://chinanewscenter.com/archives/58127,,,0.0,chinanewscenter.com,['cand-singles'],1,红二代要求习近平向全党公开说明李克强被杀原因 红二代要求习近平向全党公开说明李克强被杀原因 习近平恶狠狠紧盯威胁李克强遗孀  权力折光镜：一张历史照片背后的政治密码与社会心理 在当下的政治图像学中，中国前国务院总理李克强遗体告别仪式上的一张现场抓拍，已经成为了一个近乎“都市传说”般的符号。画面中，国家主席习近平双掌覆握,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/DayLNSKGrZ9,https://chinanewscenter.com/archives/58099,,,0.0,chinanewscenter.com,['cand-singles'],1,马兴瑞通报暗藏玄机，暗示习近平集团是党国叛徒 中共新华社刚刚正式宣布，给予二十届中央政治局委员、原新疆党委书记马兴瑞“开除党籍、开除公职”的处分。在这份俗称“双开”的通告中，不仅标志着这位昔日的“航天少帅”政治生涯的彻底终结，更在字里行间释放出极其罕见的政治杀机。 一、 绝杀令下：马兴瑞“双开”通告的异常分量 中共新华,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/Dawxa1HlQno,https://chinanewscenter.com/archives/58060,,,13.0,chinanewscenter.com,['cand-singles'],1,习近平下台！习近平你死哪儿了？！ 广西洪灾持续扩大，短短数天7座水库接连溃坝或决口，大量村庄被淹，灾民断粮断水。网传溃坝预警延迟两小时、民间救援受限、外媒采访遭严控，引发广泛质疑。官方多次辟谣鳄鱼、毒蛇外逃，却接连被现场照片和视频打脸。随着灾情不断曝光，灾区还出现“习近平下台”“共产党下台”等标语。 中国民众怒了！“习,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/DawzpWUFs3X,https://chinanewscenter.com/archives/58075,,,1.0,chinanewscenter.com,['cand-singles'],1,军方集中关押杀害李克强一案的证人，被习近平派人全部消灭 chinanewscenter.com/archi…,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/DawzJMGEQIj,https://chinanewscenter.com/archives/58067,,,2.0,chinanewscenter.com,['cand-singles'],1,张国清不顾习近平警告去广西灾区，或重蹈李克强覆辙被游泳死 大家好，细心的网友最近列举了习近平这些年作出的一系列所谓“重要指示”。真是不列不知道，这一列真是吓人一跳---中国这是怎么啦？！ 咱们来看看习近平都作出过啥所谓的“指示”。 这些“指示”分别是，对福建泉州晋江市一鞋厂火灾事故、对所谓的防汛救灾工作，还有山西长治的,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/DawwSZFFTeL,https://chinanewscenter.com/archives/58043,,,0.0,chinanewscenter.com,['cand-singles'],1,全球近50%AI人才来自中国大陆！但中国只是AI复制大国 最近，两张关于全球AI人才的数据图在网络上广泛传播，引发了大量讨论。 第一张图显示，到2025年，中国已经超过美国，成为全球顶级AI研究者的第一工作地；第二张图则显示，全球47%的顶级AI人才本科毕业于中国高校。因此，不少网友据此得出一个结论：中国AI已经全面超,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/Dawvn0xFlJD,https://chinanewscenter.com/archives/58035,,,3.0,chinanewscenter.com,['cand-singles'],1,副总理刘国中透露：习近平失势，国务院再次拿到实权！ 在北京频下大到暴雨之际，中共中央政治局委员、国务院副总理刘国中于7月12日到北京调研。中共新华社对此活动的报道中有一个异常之处，那就是在新闻第一段，其强调，要深入学习贯彻习的“重要指示批示精神和中央政治局会议精神，贯彻落实国务院常务会议部署”。 在笔者的印象中，将“学,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-14,https://www.threads.com/@chinesehotnews/post/DawvESSkcnv,https://chinanewscenter.com/archives/58025,,,0.0,chinanewscenter.com,['cand-singles'],1,美方拟全面封杀中国科学家！ 美中科技战持续升温，美国国家科学基金会（NSF）宣布重大政策转向，未来接受NSF资助的美国研究人员，原则上不得与美国政府列入限制名单的中国科研机构及中国科学家合作。新规放弃过去透过风险管理维持部分交流的做法，改采近乎全面禁止。 《Science》杂志报道，美国国家科学基金会（NSF）9日公布,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-13,https://www.threads.com/@chinesehotnews/post/DauHgYQFrZJ,https://chinanewscenter.com/archives/58009,,,6.0,chinanewscenter.com,['cand-singles'],1,军权易手，习近平沦为吉祥物；习家军做鸟兽散随时被抓！ 7月初：中央军委大动作频传，暗示晋升了两名中共上将。在这场人事调整中，张又侠和刘振立一脉的中共保守派人马张曙光担任军纪委书记；而胡锦涛则提名中共改革派人马王刚出任空军司令。 这两大军事要职的易主，标志着中共军权的斗争已经告一段落，习近平集团以彻底失败告终。失去了对军,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-13,https://www.threads.com/@chinesehotnews/post/DauENZzFrPp,https://chinanewscenter.com/archives/58002,,,0.0,chinanewscenter.com,['cand-singles'],1,福建帮危险，陈希已被拘留，蔡奇被变相拘留，王小洪等待随时被传讯！ 6月初：习近平集团的头号军师、中央党校校长陈希突然被免去职务，随即被中纪委直接采取隔离审查措施。 闽系铁三角被拆解：王小洪遭架空，蔡奇陷入“温氏疲劳战” 在权力的爪牙方面，胡锦涛与温家宝采取了极其精准的“打蛇打七寸”战略。如果说陈希是福建帮的大脑，那么公,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-13,https://www.threads.com/@chinesehotnews/post/Dat6IGOkfbu,https://chinanewscenter.com/archives/57980,,,1.0,chinanewscenter.com,['cand-singles'],1,蔡奇被要求辞去中办主任职务，福建帮遭血洗十余名官员被抓 伴随着习近平本人的倒台，其中枢第一马仔蔡奇的地位也发生了剧烈动摇。在今年6月由朝鲜极其仓促地返回后，蔡奇连续缺席了五场按照惯例中办主任铁定必须出席的重要场合——包括接见外国元首，以及陪同习近平访问山东德州等。种种迹象表明，蔡奇已被剥夺了中办主任这一核心中的核心职位,sweep_b2_hits.csv
2026-09-08_22-07-45,cand-singles,chinanewscenter.com,chinesehotnews,2026-07-13,https://www.threads.com/@chinesehotnews/post/Dat4kcaETmE,https://chinanewscenter.com/archives/57962,,,3.0,chinanewscenter.com,['cand-singles'],1,习近平，你死哪儿了？！蔡奇被夺权与国内民怨的彻底总爆发 在内忧外患的夹击下，习近平的“大内总管”、中办主任蔡奇已处于实质上的失势状态。自从上次陪同习近平极为仓促地访问朝鲜（这也是胡锦涛特批的习近平最后一次出国）之后，蔡奇在整个6月份连续缺席了多场本该由中办主任铁定出席的重大政治场合——无论是接见外国元首，还是陪同总书记,sweep_b2_hits.csv
